"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"3493",1957949067,7942955,67868.77,-146.224411,66.605969,126.41,213.775566,66.605976,142.62,-0.04,0.6,2.61,4.97,6.24,7.02,7.7,8.4,9.19,10.12,10.8,11.32,11.8,12.25,12.74,13.19,13.75,14.49,14.68,14.9,15.17,15.5,16.21,128.09,4.562,8651.23,0.584,1,1,1,1958686303,36169396,70638.88179,-146.22442,66.605966,126.76,213.775589,66.605965,139.35,213.77559,66.605965,140.28,1.24,3.63,4.83,5.58,6.18,6.63,7.08,7.38,7.53,7.83,8.13,8.28,8.58,8.88,9.03,9.33,9.78,10.23,10.52,10.67,11.27,12.32,13.52,278.27,1.839,12619.71,0.366,0.982,1,1,1,0.52043597161012,0.350000000000009,1.28,3.03,2.22,0.61,-0.0600000000000005,-0.39,-0.62,-1.02,-1.66,-2.29,-2.67,-3.04,-3.22,-3.37,-3.71,-3.86,-3.97,-4.26,-4.16,-4.23,-3.9,-3.18,-2.69,294.64,-Inf,-Inf,TRUE,TRUE,NA
"3536",1957949067,7942998,67868.781,-146.226795,66.606641,127.29,213.773179,66.606649,149.69,-0.71,-0.49,-0.3,-0.15,0,0.15,0.3,0.52,0.9,6.54,8.9,10.96,12.19,13.24,14.85,16.08,17.43,18.96,19.37,19.86,20.42,21.13,22.4,128.85,3.706,8640.8,0.623,1,1,1,1958686303,36169429,70638.89004,-146.226799,66.606636,127.54,213.77322,66.606634,149.18,213.773222,66.606634,151.02,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.49,1.09,7.08,9.92,11.72,13.52,15.46,16.96,18.61,20.41,20.86,21.3,21.9,22.5,23.48,284.92,2.372,12624.18,0.721,0.975,1,1,1,0.584864087970049,0.25,0,-0.0700000000000001,-0.11,-0.11,-0.11,-0.11,-0.26,-0.33,-0.41,-5.45,-1.82,-1.04,-0.469999999999999,0.279999999999999,0.610000000000001,0.880000000000003,1.18,1.45,1.49,1.44,1.48,1.37,1.08,294.64,-Inf,-Inf,TRUE,TRUE,NA
"3603",1957949067,7943065,67868.797,-146.229987,66.607764,126.42,213.770006,66.607766,134.96,-0.49,-0.07,0.34,0.9,2.02,3.29,4.01,4.57,5.02,5.35,5.62,5.88,6.14,6.36,6.59,6.81,7.08,7.41,7.53,7.64,7.79,7.97,8.54,127.8,2.454,8633.97,0.351,1,1,1,1958686303,36169475,70638.90154,-146.229994,66.607757,127.09,213.770012,66.607756,132.37,213.770016,66.607756,135.33,-0.79,-0.49,-0.34,-0.04,0.11,0.26,0.56,1.01,1.61,2.66,3.4,4,4.45,4.75,5.05,5.5,5.8,6.25,6.4,6.55,6.7,7.15,8.23,292.09,3.157,12633.27,0.388,0.976,1,1,1,0.839683978635997,0.670000000000002,-0.3,-0.42,-0.68,-0.94,-1.91,-3.03,-3.45,-3.56,-3.41,-2.69,-2.22,-1.88,-1.69,-1.61,-1.54,-1.31,-1.28,-1.16,-1.13,-1.09,-1.09,-0.819999999999999,-0.309999999999999,294.64,-Inf,-Inf,TRUE,TRUE,NA
"3614",1957949067,7943076,67868.8,-146.23065,66.607926,126.02,213.769348,66.607927,128.98,-1.09,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.22,0.3,0.41,0.56,0.75,1.2,1.35,1.57,1.8,2.13,2.96,128.49,2.226,8631.88,0.221,1,1,1,1958686303,36169484,70638.90379,-146.230642,66.607934,126.84,213.769358,66.607934,126.84,213.769361,66.607934,129.83,-1.2,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.45,0.6,1.05,1.5,1.5,1.65,1.8,2.1,2.99,292.72,3.31,12635.81,0.173,0.976,1,1,1,0.95963793040058,0.820000000000007,-0.11,-0.0800000000000001,-0.08,-0.0399999999999999,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,0.04,-0.07,0,0.04,0.0399999999999999,0.3,0.3,0.15,0.0799999999999998,0,-0.0299999999999998,0.0300000000000002,294.64,-Inf,-Inf,TRUE,TRUE,NA
"4495",1957949067,7943964,67869.022,-146.231581,66.608483,123.93,213.768419,66.608483,124.94,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.01,129.35,1.755,8629.8,0.174,1,1,1,1958686303,36168493,70638.65604,-146.231583,66.608475,124.29,213.768417,66.608475,124.29,213.768419,66.608475,125.9,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.45,0.6,0.6,0.75,1.61,291.43,3.647,12641.02,0.174,0.939,1,1,1,0.896176825749851,0.359999999999999,-0.19,-0.04,-0.19,-0.11,-0.08,-0.15,-0.08,-0.15,-0.08,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.22,-0.22,-0.26,-0.15,-0.22,-0.15,0.6,294.64,-Inf,-Inf,TRUE,TRUE,NA
"4551",1957949067,7944020,67869.036,-146.228779,66.607676,124.52,213.77122,66.607676,126.02,-1.12,-0.9,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.07,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.86,0.9,0.97,1.05,1.2,1.5,128.34,2.772,8636.2,0.113,1,1,1,1958686303,36168532,70638.66579,-146.228778,66.607674,124.49,213.771222,66.607674,124.49,213.771224,66.607673,126.67,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.86,0.86,1.01,1.01,1.16,2.17,288.33,2.978,12632.83,0.038,0.966,1,1,1,0.22730599615247,-0.0300000000000011,0.03,0.11,0.11,-0.04,0,0.07,-0.04,0.03,-0.04,0.03,-0.08,0,-0.08,-0.04,-0.11,-0.08,-0.08,0,-0.04,0.04,-0.04,-0.04,0.67,294.64,-Inf,-Inf,TRUE,TRUE,NA
"4754",1957949067,7944223,67869.087,-146.227598,66.607428,125.04,213.772401,66.607428,126.46,-1.05,-0.86,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.56,0.75,0.82,0.86,0.97,1.09,1.42,127.78,3.158,8639.18,0.131,1,1,1,1958686303,36168546,70638.66929,-146.227599,66.607431,125.21,213.772401,66.607431,125.21,213.772403,66.607431,127.15,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.67,0.82,1.95,287.52,2.715,12630.16,0.115,0.977,1,1,1,0.337341741025597,0.169999999999987,-0.0700000000000001,0.04,0.0399999999999999,-0.0700000000000001,-0.03,0,-0.07,0,-0.07,-0.15,-0.07,-0.14,-0.08,-0.19,-0.12,-0.23,-0.19,-0.23,-0.15,-0.19,-0.3,-0.27,0.53,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5704",1957949067,7945192,67869.329,-146.22971,66.608403,126.35,213.770288,66.608404,129.98,-1.24,-0.9,-0.67,-0.49,-0.37,-0.22,-0.11,0,0.11,0.22,0.37,0.52,0.79,1.16,1.57,1.95,2.25,2.62,2.73,2.85,2.96,3.15,3.63,127.91,2.223,8632.78,0.236,1,1,1,1958686303,36168201,70638.58304,-146.229702,66.608406,126.9,213.770301,66.608406,129.03,213.770303,66.608405,131.05,-1.23,-0.94,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,0.11,0.26,0.41,0.56,0.86,1.31,1.61,2.06,2.36,2.66,2.81,2.96,2.96,3.25,4.15,291.94,3.303,12636.41,0.266,0.971,1,1,1,0.487293480401332,0.550000000000011,0.01,-0.0399999999999999,0.03,0,0.03,-0.12,-0.08,-0.04,0,0.04,0.04,0.04,0.07,0.15,0.04,0.11,0.11,0.04,0.0800000000000001,0.11,0,0.1,0.52,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5724",1957949067,7945212,67869.334,-146.228745,66.608025,126.24,213.77125,66.608027,133.28,-1.12,-0.67,-0.41,-0.22,-0.04,0.15,0.37,0.67,1.12,1.65,2.06,2.4,2.7,2.99,3.29,3.63,4.04,4.72,4.9,5.13,5.39,5.84,7.04,129.02,2.619,8635.76,0.361,1,1,1,1958686303,36168187,70638.57954,-146.228751,66.608033,126.67,213.771253,66.608033,130.3,213.771258,66.608032,134.12,-0.82,-0.52,-0.37,-0.07,0.07,0.37,0.67,1.12,1.72,2.17,2.62,2.92,3.22,3.67,3.97,4.27,4.71,5.16,5.31,5.46,5.76,6.21,7.45,289.93,3.058,12634.63,0.401,0.979,1,1,1,0.930561328262183,0.430000000000007,0.3,0.15,0.04,0.15,0.11,0.22,0.3,0.45,0.6,0.52,0.56,0.52,0.52,0.68,0.68,0.64,0.67,0.44,0.409999999999999,0.33,0.37,0.37,0.41,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5771",1957949067,7945259,67869.346,-146.22638,66.60736,127.16,213.773606,66.607364,139.95,-0.97,-0.64,-0.41,-0.22,-0.04,0.15,0.34,0.56,0.79,1.12,1.53,1.98,2.47,3.07,3.74,4.38,5.09,8.68,9.69,10.4,11.07,11.78,12.79,128.26,3.47,8640.66,0.414,1,1,1,1958686303,36168154,70638.57129,-146.226363,66.607361,127.57,213.773648,66.60736,138.66,213.77365,66.607359,140.86,-0.64,-0.49,-0.19,-0.04,0.11,0.41,0.86,1.31,2.21,3.11,4.31,5.05,6.1,7.3,8.2,9.1,10.15,11.19,11.34,11.64,11.94,12.39,13.29,286.15,2.501,12625.07,0.684,0.976,1,1,1,0.761393349825835,0.409999999999997,0.33,0.15,0.22,0.18,0.15,0.26,0.52,0.75,1.42,1.99,2.78,3.07,3.63,4.23,4.46,4.72,5.06,2.51,1.65,1.24,0.869999999999999,0.610000000000001,0.5,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5827",1957949067,7945315,67869.36,-146.223613,66.606394,126.91,213.776367,66.606401,141.25,2.47,4.89,6.39,7.43,8.07,8.59,9.08,9.6,10.05,10.46,10.8,11.06,11.32,11.54,11.77,12.07,12.36,12.85,12.96,13.15,13.34,13.63,14.34,129.13,4.549,8649.43,0.445,1,1,1,1958686303,36168599,70638.68254,-146.223613,66.606386,127.33,213.776395,66.606386,139.28,213.776398,66.606386,143.21,-0.34,0.11,0.56,2.81,5.36,7,8.2,8.95,9.55,10,10.6,11.05,11.5,11.8,12.1,12.55,13,13.75,13.9,14.2,14.5,14.79,15.88,279.6,1.807,12619.42,0.512,0.978,1,1,1,0.891785764571556,0.420000000000002,-2.81,-4.78,-5.83,-4.62,-2.71,-1.59,-0.880000000000001,-0.65,-0.5,-0.460000000000001,-0.200000000000001,-0.00999999999999979,0.18,0.260000000000002,0.33,0.48,0.640000000000001,0.9,0.94,1.05,1.16,1.16,1.54,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5905",1957949067,7945393,67869.379,-146.225628,66.607245,127.68,213.77437,66.607246,129.44,-1.08,-0.86,-0.71,-0.56,-0.45,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.9,0.97,1.05,1.16,1.35,1.76,127.59,3.696,8641.25,0.148,1,1,1,1958686303,36168144,70638.56879,-146.225608,66.607246,128.2,213.774392,66.607246,128.2,213.774394,66.607246,130.45,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,0.67,0.67,0.82,0.97,2.25,285.76,2.34,12622.99,0.143,0.975,1,1,1,0.893092934655517,0.519999999999982,-0.04,0.04,0.0399999999999999,-0.11,-0.07,0,-0.07,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.23,-0.15,-0.27,-0.27,-0.23,-0.3,-0.38,-0.34,-0.38,0.49,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5950",1957949067,7945438,67869.391,-146.227837,66.607981,125.03,213.772157,66.607983,131.84,-1.01,-0.82,-0.64,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0.04,0.11,0.19,0.3,0.37,0.52,0.64,0.86,1.27,1.46,1.76,2.58,4.72,6.81,127.06,2.848,8636.95,0.134,1,1,1,1958686303,36168176,70638.57679,-146.227847,66.607983,125.86,213.772156,66.607983,129.04,213.77216,66.607982,132.75,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.97,1.57,2.47,3.37,3.52,3.67,3.97,5.31,6.89,290.63,2.881,12631.04,0.294,0.98,1,1,1,0.495974407648969,0.829999999999998,0.04,0,-0.03,0,0.04,0.12,0,0.08,0.14,0.03,0.11,0.18,0.22,0.3,0.45,0.93,1.61,2.1,2.06,1.91,1.39,0.59,0.0800000000000001,294.64,-Inf,-Inf,TRUE,TRUE,NA
"5970",1957949067,7945458,67869.396,-146.228941,66.608292,126.16,213.771052,66.608294,135.49,-0.22,0.6,1.57,2.28,2.81,3.18,3.48,3.74,3.97,4.19,4.42,4.64,4.87,5.13,5.39,5.69,6.07,6.63,6.81,7,7.26,7.71,9.32,127.43,2.451,8635.77,0.435,1,1,1,1958686303,36168191,70638.58054,-146.228926,66.608297,126.64,213.771079,66.608296,131.32,213.771088,66.608295,138.62,-0.22,0.22,0.82,1.57,2.47,3.22,3.67,3.97,4.27,4.56,4.86,5.16,5.46,5.91,6.21,6.81,7.56,8.91,9.2,9.5,10.1,10.85,11.97,292.02,3.139,12633.12,0.525,0.983,1,1,1,0.867345485497132,0.480000000000004,0,-0.38,-0.75,-0.71,-0.34,0.04,0.19,0.23,0.299999999999999,0.369999999999999,0.44,0.52,0.59,0.78,0.82,1.12,1.49,2.28,2.39,2.5,2.84,3.14,2.65,294.64,-Inf,-Inf,TRUE,TRUE,NA
"6913",1957949067,7946416,67869.635,-146.227903,66.608273,126.72,213.772089,66.608276,136.3,-0.64,-0.26,0,0.3,0.71,1.31,1.95,2.47,2.92,3.29,3.63,4.01,4.45,4.87,5.32,5.76,6.29,7.11,7.41,7.71,8.12,8.65,9.58,127.82,2.698,8635.01,0.513,1,1,1,1958686303,36167245,70638.34404,-146.227891,66.608267,127.17,213.772115,66.608266,132.74,213.772122,66.608265,138.21,-0.37,-0.07,0.22,0.97,2.02,2.62,3.22,3.82,4.27,4.72,5.01,5.31,5.61,6.06,6.51,6.96,7.56,8.46,8.76,9.06,9.51,9.95,11.04,288.49,3.004,12630.73,0.538,0.98,1,1,1,0.854394905651945,0.450000000000003,0.27,0.19,0.22,0.67,1.31,1.31,1.27,1.35,1.35,1.43,1.38,1.3,1.16,1.19,1.19,1.2,1.27,1.35,1.35,1.35,1.39,1.3,1.46,294.64,-Inf,-Inf,TRUE,TRUE,NA
"6947",1957949067,7946450,67869.644,-146.226183,66.60777,127.3,213.773807,66.607773,136.62,-0.37,0.07,0.56,1.23,1.76,2.13,2.51,2.84,3.14,3.48,3.82,4.19,4.6,5.05,5.57,6.17,6.85,7.67,7.89,8.12,8.38,8.68,9.32,127.67,3.326,8638.72,0.518,1,1,1,1958686303,36167269,70638.35004,-146.226177,66.607772,127.73,213.773826,66.607772,130.95,213.773831,66.607772,136.07,-0.71,-0.41,-0.26,0.04,0.19,0.49,0.94,1.24,1.68,2.13,2.43,2.73,3.03,3.33,3.78,4.08,4.53,5.28,5.43,5.73,6.18,7.08,8.35,285.81,2.6,12626.57,0.425,0.977,1,1,1,0.34694251793079,0.430000000000007,-0.34,-0.48,-0.82,-1.19,-1.57,-1.64,-1.57,-1.6,-1.46,-1.35,-1.39,-1.46,-1.57,-1.72,-1.79,-2.09,-2.32,-2.39,-2.46,-2.39,-2.2,-1.6,-0.970000000000001,294.64,-Inf,-Inf,TRUE,TRUE,NA
"7002",1957949067,7946505,67869.657,-146.223514,66.606764,126.9,213.776469,66.606769,138.97,-0.45,-0.15,0.11,0.41,1.08,3.4,5.19,6.35,7.06,7.55,7.96,8.29,8.63,8.93,9.27,9.6,9.98,10.5,10.65,10.8,11.02,11.32,12.07,129.25,4.402,8649.44,0.428,1,1,1,1958686303,36168116,70638.56179,-146.223533,66.606765,127.38,213.776474,66.606765,137.05,213.776476,66.606764,139.82,0.15,1.8,3.3,4.19,5.09,5.99,6.74,7.49,7.94,8.39,8.69,8.99,9.29,9.44,9.74,10.04,10.34,10.64,10.79,10.94,11.09,11.39,12.43,281.85,1.88,12619.12,0.454,0.976,1,1,1,0.849168227943842,0.47999999999999,0.6,1.95,3.19,3.78,4.01,2.59,1.55,1.14,0.880000000000001,0.840000000000001,0.73,0.700000000000001,0.659999999999998,0.51,0.470000000000001,0.44,0.359999999999999,0.140000000000001,0.139999999999999,0.139999999999999,0.0700000000000003,0.0700000000000003,0.359999999999999,294.64,-Inf,-Inf,TRUE,TRUE,NA
"7027",1957949067,7946530,67869.664,-146.222249,66.606405,126.63,213.777738,66.60641,135.63,-0.56,-0.22,0.11,0.41,0.78,1.19,1.57,2.02,2.8,3.4,3.81,4.18,4.48,4.82,5.15,5.6,6.16,7.02,7.24,7.47,7.77,8.14,9,128.96,4.855,8654.95,0.517,1,1,1,1958686303,36168098,70638.55729,-146.222247,66.6064,127.37,213.777757,66.6064,133.7,213.777759,66.6064,136.58,-0.71,-0.41,-0.11,0.19,0.49,0.79,1.39,2.29,3.18,3.93,4.38,4.83,5.28,5.88,6.18,6.63,7.08,7.53,7.68,7.83,7.98,8.13,9.22,277.11,1.597,12618.68,0.496,0.976,1,1,1,0.564366393123936,0.740000000000009,-0.15,-0.19,-0.22,-0.22,-0.29,-0.4,-0.18,0.27,0.38,0.53,0.57,0.65,0.8,1.06,1.03,1.03,0.92,0.510000000000001,0.44,0.36,0.210000000000001,-0.00999999999999979,0.220000000000001,294.64,-Inf,-Inf,TRUE,TRUE,NA
"7054",1957949067,7946557,67869.67,-146.223204,66.606908,127.09,213.776773,66.606915,143.87,-0.45,-0.15,0.07,0.34,0.78,4.97,7.4,8.52,9.42,10.24,10.98,11.58,12.25,12.93,13.49,14.05,14.61,15.28,15.43,15.62,15.8,16.1,16.78,127.56,4.406,8650.04,0.525,1,1,1,1958686303,36167311,70638.36054,-146.223192,66.606906,127.47,213.776818,66.606905,140.96,213.776821,66.606905,145.34,-0.52,-0.22,-0.07,0.22,0.67,4.12,6.97,8.61,9.96,11.01,11.61,12.06,12.51,13.11,13.56,14.01,14.76,15.51,15.81,15.95,16.4,16.85,17.87,278.38,1.917,12619.86,0.498,0.978,1,1,1,0.576524781137614,0.379999999999995,-0.07,-0.07,-0.14,-0.12,-0.11,-0.85,-0.430000000000001,0.0899999999999999,0.540000000000001,0.77,0.629999999999999,0.48,0.26,0.18,0.0700000000000003,-0.0400000000000009,0.15,0.23,0.380000000000001,0.33,0.599999999999998,0.75,1.09,294.64,-Inf,-Inf,TRUE,TRUE,NA
"7131",1957949067,7946634,67869.69,-146.227116,66.608151,126.08,213.772877,66.608153,133.71,-0.79,-0.52,-0.34,-0.19,0,0.15,0.3,0.52,0.75,1.12,1.61,2.1,2.51,2.92,3.29,3.63,4.08,4.83,5.05,5.35,5.76,6.51,7.63,127.31,2.936,8636.34,0.389,1,1,1,1958686303,36167253,70638.34604,-146.227134,66.608155,126.51,213.77287,66.608154,130.74,213.772874,66.608154,134.37,-0.45,-0.15,0.15,0.6,1.2,1.65,1.95,2.4,2.69,3.14,3.44,3.74,4.04,4.19,4.49,4.79,5.24,5.84,5.99,6.14,6.44,6.74,7.86,288.42,2.842,12630.15,0.441,0.983,1,1,1,0.913661182965254,0.430000000000007,0.34,0.37,0.49,0.79,1.2,1.5,1.65,1.88,1.94,2.02,1.83,1.64,1.53,1.27,1.2,1.16,1.16,1.01,0.94,0.79,0.680000000000001,0.23,0.23,294.64,-Inf,-Inf,TRUE,TRUE,NA
"7153",1957949067,7946656,67869.695,-146.228076,66.608529,126.31,213.771916,66.608531,136.26,-1.01,-0.75,-0.56,-0.41,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.41,0.56,0.79,1.27,4.19,5.24,6.14,7.38,7.6,7.9,8.24,8.84,9.96,126.24,2.542,8635.46,0.414,1,1,1,1958686303,36167237,70638.34204,-146.228082,66.608531,126.79,213.771924,66.60853,132.33,213.771931,66.60853,137.83,-0.71,-0.41,-0.26,-0.11,0.04,0.34,0.79,2.13,3.48,4.23,4.83,5.28,5.58,6.02,6.47,6.92,7.52,8.12,8.27,8.57,9.02,9.62,11.04,290.58,3.085,12632.08,0.371,0.983,1,1,1,0.346936277949279,0.480000000000004,0.3,0.34,0.3,0.3,0.34,0.53,0.86,2.09,3.33,3.97,4.42,4.72,4.79,4.75,2.28,1.68,1.38,0.739999999999999,0.67,0.67,0.779999999999999,0.779999999999999,1.08,294.64,-Inf,-Inf,TRUE,TRUE,NA
"8100",1957949067,7947612,67869.934,-146.227418,66.608509,126.04,213.772576,66.608511,132.71,-1.05,-0.82,-0.64,-0.52,-0.37,-0.3,-0.19,-0.07,0,0.11,0.22,0.34,0.45,0.6,0.82,1.12,1.83,3.71,4.08,4.49,4.98,5.65,6.66,128.15,2.7,8634.26,0.203,1,1,1,1958686303,36166900,70638.25778,-146.227418,66.608505,126.52,213.772585,66.608505,129.81,213.77259,66.608504,133.93,-1.12,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.67,0.97,2.32,3.37,4.57,4.86,5.31,5.76,6.36,7.41,289.55,2.98,12631.94,0.296,0.978,1,1,1,0.445892939691886,0.47999999999999,-0.0700000000000001,0,-0.03,0,0,-0.07,-0.03,0,-0.07,-0.04,0,0.03,0.07,0.0700000000000001,0.15,1.2,1.54,0.86,0.78,0.819999999999999,0.779999999999999,0.71,0.75,294.64,-Inf,-Inf,TRUE,TRUE,NA
"8147",1957949067,7947659,67869.946,-146.225047,66.607843,127.72,213.774942,66.607846,137.67,-0.97,-0.52,-0.22,0.11,0.41,0.82,1.46,2.43,3.25,3.81,4.23,4.64,4.97,5.35,5.72,6.1,6.55,7.33,7.59,7.89,8.3,8.83,9.95,127.62,3.553,8642.3,0.535,1,1,1,1958686303,36166867,70638.24953,-146.225053,66.607837,128.13,213.774954,66.607836,135.51,213.774957,66.607836,139.03,-0.52,-0.22,0.07,0.52,1.42,2.32,3.22,3.82,4.42,5.02,5.62,6.07,6.66,6.96,7.41,7.86,8.31,9.06,9.21,9.36,9.66,9.96,10.9,285.58,2.428,12625.08,0.58,0.98,1,1,1,0.719728946430621,0.409999999999997,0.45,0.3,0.29,0.41,1.01,1.5,1.76,1.39,1.17,1.21,1.39,1.43,1.69,1.61,1.69,1.76,1.76,1.73,1.62,1.47,1.36,1.13,0.950000000000001,294.64,-Inf,-Inf,TRUE,TRUE,NA
"8236",1957949067,7947748,67869.968,-146.222053,66.606977,127.43,213.77793,66.606982,139.12,-0.78,-0.49,-0.26,-0.07,0.15,0.37,0.63,1.05,1.98,3.88,4.93,5.71,6.27,6.8,7.32,7.96,8.81,9.9,10.12,10.35,10.61,10.94,11.69,127.48,4.639,8653.47,0.463,1,1,1,1958686303,36166825,70638.23903,-146.222035,66.60698,128.02,213.777969,66.60698,134.08,213.777974,66.606979,140.6,-0.49,-0.19,0.11,0.71,1.76,2.81,3.86,4.46,5.06,5.51,5.96,6.26,6.7,7,7.45,8.05,8.8,9.7,10,10.3,10.6,11.35,12.59,276.87,1.753,12619.27,0.584,0.978,1,1,1,0.864785088762254,0.590000000000003,0.29,0.3,0.37,0.78,1.61,2.44,3.23,3.41,3.08,1.63,1.03,0.55,0.430000000000001,0.2,0.13,0.0900000000000007,-0.00999999999999979,-0.200000000000001,-0.119999999999999,-0.0499999999999989,-0.00999999999999979,0.41,0.9,294.64,-Inf,-Inf,TRUE,TRUE,NA
"8257",1957949067,7947770,67869.974,-146.223013,66.607356,126.15,213.776976,66.60736,134.49,-0.64,-0.34,-0.11,0.11,0.41,0.86,1.79,2.35,2.77,3.1,3.36,3.66,3.92,4.19,4.52,4.9,5.46,6.28,6.5,6.73,7.03,7.4,8.33,126.84,4.245,8648.7,0.386,1,1,1,1958686303,36166839,70638.24253,-146.222997,66.60735,126.65,213.777006,66.60735,130.92,213.777009,66.607349,134.89,-0.6,-0.3,0,0.3,0.9,1.95,2.55,3,3.3,3.6,3.75,4.04,4.34,4.49,4.79,5.09,5.54,6.14,6.29,6.44,6.74,7.04,8.24,281.7,1.972,12621.06,0.403,0.978,1,1,1,0.974608991670286,0.5,0.04,0.04,0.11,0.19,0.49,1.09,0.76,0.65,0.53,0.5,0.39,0.38,0.42,0.3,0.27,0.19,0.0800000000000001,-0.140000000000001,-0.21,-0.29,-0.29,-0.36,-0.0899999999999999,294.64,-Inf,-Inf,TRUE,TRUE,NA
"8279",1957949067,7947793,67869.979,-146.224273,66.607713,127.8,213.775702,66.607721,149.11,-0.97,-0.67,-0.49,-0.3,-0.15,-0.04,0.11,0.26,0.41,0.64,0.86,1.12,1.42,1.76,2.13,2.65,4.52,11.25,11.89,12.86,15.44,19.37,21.31,127.07,3.791,8642.59,0.245,1,1,1,1958686303,36166857,70638.24703,-146.224273,66.607719,128.35,213.775741,66.607717,144.75,213.775744,66.607717,148.68,-0.56,-0.41,-0.11,0.04,0.19,0.64,1.69,2.73,4.23,5.43,6.78,8.13,9.62,10.82,11.72,12.47,13.22,14.42,14.87,15.76,16.66,18.76,20.33,285.12,2.263,12622.09,0.598,0.98,1,1,1,0.668839416543335,0.549999999999997,0.41,0.26,0.38,0.34,0.34,0.68,1.58,2.47,3.82,4.79,5.92,7.01,8.2,9.06,9.59,9.82,8.7,3.17,2.98,2.9,1.22,-0.609999999999999,-0.98,294.64,-Inf,-Inf,TRUE,TRUE,NA
