"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"188198",1957949066,7794256,67831.595,-146.286838,66.573678,127.54,213.713143,66.573685,139.67,-0.6,-0.34,-0.11,0.11,0.34,0.71,1.98,3.06,3.58,3.92,4.18,4.44,4.74,5.08,5.64,7.47,8.77,9.82,10.04,10.3,10.6,11.05,12.13,130.5,5.069,8659.88,0.425,1,1,1,1958686304,36245593,70657.9312,-146.286849,66.573685,127.91,213.713163,66.573683,139.29,213.713165,66.573683,141.5,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.07,0.22,0.52,0.97,2.17,3.37,5.76,7.86,9.36,10.71,11.6,11.9,12.05,12.35,12.65,13.59,286.89,2.656,12626.56,0.542,0.97,1,1,1,0.920348487638295,0.36999999999999,-0.22,-0.33,-0.41,-0.48,-0.56,-0.78,-1.91,-2.99,-3.36,-3.4,-3.21,-2.27,-1.37,0.68,2.22,1.89,1.94,1.78,1.86,1.75,1.75,1.6,1.46,TRUE,TRUE,NA
"188218",1957949066,7794276,67831.6,-146.287942,66.573993,127.2,213.712026,66.574004,150.29,-0.37,-0.07,0.26,0.71,3.1,5.15,7.06,8.22,9.11,10.23,11.91,13.78,15.24,16.84,18.26,19.42,20.24,21.33,21.59,21.85,22.11,22.45,23.08,130.97,4.673,8654.82,0.648,1,1,1,1958686304,36245578,70657.92745,-146.287936,66.573993,127.82,213.712087,66.57399,148.85,213.712088,66.57399,149.82,-1.01,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,15.61,19.35,19.8,20.25,20.85,21.15,22.01,288.5,2.912,12629.54,0.145,0.969,1,1,1,0.266188258750293,0.61999999999999,-0.64,-0.64,-0.82,-1.27,-3.51,-5.56,-7.32,-8.48,-9.22,-10.34,-11.87,-13.74,-15.05,-16.65,-17.92,-18.78,-4.63,-1.98,-1.79,-1.6,-1.26,-1.3,-1.07,TRUE,TRUE,NA
"188220",1957949066,7794278,67831.6,-146.287793,66.574063,127.28,213.712184,66.574071,144.16,-0.9,-0.67,-0.52,-0.37,-0.26,-0.19,-0.07,0,0.11,0.22,0.34,0.49,0.67,1.9,5.3,9.08,12.03,14.49,14.9,15.24,15.61,16.02,16.88,130.14,4.672,8654.67,0.163,1,1,1,1958686304,36245577,70657.9272,-146.287806,66.574066,127.49,213.712194,66.574066,127.49,213.712197,66.574065,129.51,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.75,0.9,1.05,2.02,289.35,2.899,12629.69,0.128,0.972,1,1,1,0.66668104126287,0.209999999999994,-0.15,-0.23,-0.23,-0.23,-0.19,-0.26,-0.23,-0.3,-0.26,-0.37,-0.49,-0.49,-0.67,-1.75,-5.15,-8.78,-11.58,-13.89,-14.15,-14.49,-14.71,-14.97,-14.86,TRUE,TRUE,NA
"188240",1957949066,7794298,67831.605,-146.288899,66.574375,127.08,213.711092,66.574378,134,-0.67,-0.15,0.3,0.86,1.35,1.72,2.02,2.28,2.54,2.77,2.99,3.21,3.44,3.7,4,4.33,4.75,5.31,5.46,5.64,5.87,6.17,6.91,130.64,4.276,8651.55,0.387,1,1,1,1958686304,36245562,70657.92345,-146.288885,66.574368,127.46,213.711115,66.574368,127.46,213.711118,66.574368,130.75,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.49,0.79,0.94,1.38,1.83,2.43,3.29,290.59,3.156,12632.82,0.079,0.969,1,1,1,0.997316729814941,0.379999999999995,-0.34,-0.71,-1.01,-1.42,-1.91,-2.13,-2.43,-2.54,-2.8,-2.88,-3.1,-3.17,-3.4,-3.66,-3.81,-3.99,-4.26,-4.52,-4.52,-4.26,-4.04,-3.74,-3.62,TRUE,TRUE,NA
"188263",1957949066,7794321,67831.611,-146.290163,66.574737,126.88,213.70983,66.57474,132.94,-1.05,-0.79,-0.64,-0.49,-0.34,-0.22,-0.11,0,0.11,0.22,0.34,0.49,0.67,1.01,1.76,2.36,2.88,3.51,3.7,3.96,4.3,4.86,6.06,131.29,3.821,8646.64,0.378,1,1,1,1958686304,36245544,70657.91895,-146.290162,66.574734,127.51,213.709846,66.574733,133.68,213.709848,66.574732,135.03,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.79,2.88,4.68,5.12,5.57,6.17,6.62,7.52,291.88,3.463,12636.09,0.252,0.972,1,1,1,0.337347274496868,0.63000000000001,0.04,-0.07,-0.07,-0.0700000000000001,-0.07,-0.19,-0.15,-0.26,-0.22,-0.33,-0.3,-0.45,-0.48,-0.67,-1.27,-1.57,0,1.17,1.42,1.61,1.87,1.76,1.46,TRUE,TRUE,NA
"188285",1957949066,7794343,67831.617,-146.291125,66.575116,125.53,213.708863,66.57512,136.86,-0.52,-0.11,0.22,0.75,1.38,1.83,2.24,2.66,3.03,3.37,3.7,4.08,4.49,5.12,5.95,6.88,7.59,8.3,8.45,8.68,8.94,9.43,11.33,130.96,3.423,8644.11,0.542,1,1,1,1958686304,36245528,70657.91495,-146.291103,66.575116,126.02,213.708913,66.575113,137.65,213.708916,66.575113,139.89,-0.04,1.01,2.21,2.8,3.4,4,4.3,4.75,5.2,5.65,6.1,6.39,6.84,7.14,7.74,8.19,8.94,11.18,11.48,11.93,12.23,12.68,13.87,293.5,3.712,12640.72,0.552,0.979,1,1,1,0.975979408009168,0.489999999999995,0.48,1.12,1.99,2.05,2.02,2.17,2.06,2.09,2.17,2.28,2.4,2.31,2.35,2.02,1.79,1.31,1.35,2.88,3.03,3.25,3.29,3.25,2.54,TRUE,TRUE,NA
"188342",1957949066,7794400,67831.631,-146.293936,66.576056,122.91,213.706063,66.576057,124.03,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.94,1.12,131.65,2.343,8637.72,0.145,1,1,1,1958686304,36245305,70657.85919,-146.293944,66.576061,122.89,213.706056,66.576061,122.89,213.706058,66.576061,124.53,-0.93,-0.78,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.64,295.45,4.436,12655.33,0.116,0.948,1,1,1,0.66075606954854,-0.019999999999996,0.0099999999999999,-0.03,0,-0.12,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.04,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.19,-0.26,-0.23,0.52,TRUE,TRUE,NA
"188362",1957949066,7794420,67831.636,-146.295035,66.57637,122.94,213.704964,66.57637,124.07,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.67,0.71,0.75,0.82,0.9,1.12,132.99,1.947,8635.34,0.134,1,1,1,1958686304,36245320,70657.86294,-146.295034,66.576374,123.05,213.704966,66.576374,123.05,213.704968,66.576374,124.59,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.63,1.53,296.09,4.7,12659.35,0.072,0.933,1,1,1,0.44809126175609,0.109999999999999,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.04,-0.11,-0.18,-0.11,-0.18,-0.26,-0.18,-0.3,-0.33,-0.22,-0.26,-0.33,-0.27,0.41,TRUE,TRUE,NA
"188406",1957949066,7794464,67831.647,-146.296948,66.577132,122.95,213.703052,66.577132,123.93,-0.94,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,132.01,1.151,8632.21,0.103,2,2,2,1958686304,36245348,70657.86994,-146.296943,66.577124,122.89,213.703057,66.577124,122.89,213.70306,66.577124,124.56,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.68,298.06,5.21,12669.63,0.05,0.954,1,1,1,0.918947770010938,-0.0600000000000023,-0.03,-0.0299999999999999,-0.03,0,-0.07,-0.03,-0.11,-0.03,-0.07,-0.15,-0.07,-0.14,-0.08,-0.15,-0.08,-0.15,-0.12,-0.12,-0.15,-0.19,-0.12,-0.19,0.71,FALSE,FALSE,NA
"188426",1957949066,7794484,67831.652,-146.298061,66.57744,122.94,213.701939,66.57744,123.95,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.01,136.07,0.756,8631.32,0.256,2,2,2,1958686304,36245363,70657.87369,-146.298048,66.577433,122.89,213.701952,66.577433,122.89,213.701956,66.577432,124.65,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.75,298.45,5.477,12676.19,0.087,0.971,1,1,1,0.970266967595949,-0.0499999999999972,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.07,-0.14,-0.08,-0.15,-0.08,-0.19,-0.15,-0.15,-0.19,-0.23,-0.15,-0.23,0.74,FALSE,FALSE,NA
"189003",1957949066,7795073,67831.799,-146.293268,66.576082,122.94,213.706732,66.576082,124.06,-0.97,-0.79,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.94,1.12,131.44,2.484,8638.32,0.072,1,1,1,1958686304,36245297,70657.85719,-146.293268,66.576085,122.86,213.706732,66.576085,122.86,213.706734,66.576084,124.46,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.52,0.52,0.67,1.61,296.34,4.32,12653.1,0.116,0.927,1,1,1,0.334417539345263,-0.0799999999999983,0,-0.0299999999999999,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.08,-0.15,-0.23,-0.19,-0.15,-0.3,-0.19,-0.23,-0.3,-0.27,0.49,TRUE,TRUE,NA
"189023",1957949066,7795093,67831.804,-146.292312,66.575703,122.92,213.707687,66.575703,124.12,-0.94,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.15,0.22,0.34,0.41,0.52,0.67,0.75,0.79,0.86,0.97,1.2,131.99,2.881,8641.15,0.103,1,1,1,1958686304,36245283,70657.85369,-146.292304,66.575701,123.14,213.707696,66.575701,123.14,213.707698,66.575701,124.79,-1.05,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.75,1.64,295.05,4.064,12649.38,0.145,0.943,1,1,1,0.419110581490982,0.219999999999999,-0.11,0,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.15,-0.22,-0.19,-0.26,-0.22,-0.22,-0.3,-0.34,-0.26,-0.22,0.44,TRUE,TRUE,NA
"189045",1957949066,7795115,67831.81,-146.291209,66.575397,126.39,213.708783,66.5754,135.37,-0.37,0.04,0.52,1.95,3.18,3.97,4.49,4.94,5.28,5.57,5.84,6.14,6.4,6.66,6.96,7.22,7.52,7.89,8.01,8.12,8.23,8.46,8.98,131.22,3.275,8642.47,0.39,1,1,1,1958686304,36245268,70657.84994,-146.291209,66.575401,126.75,213.708806,66.575398,137.55,213.708808,66.575397,139.2,-1.01,-0.86,-0.56,-0.41,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.79,2.28,4.08,5.42,6.47,7.81,9.76,10.21,10.51,10.96,11.4,12.45,294.32,3.803,12642.66,0.408,0.975,1,1,1,0.445890042802118,0.359999999999999,-0.64,-0.9,-1.08,-2.36,-3.59,-4.23,-4.6,-4.9,-5.09,-5.23,-5.35,-5.35,-4.12,-2.58,-1.54,-0.75,0.29,1.87,2.2,2.39,2.73,2.94,3.47,TRUE,TRUE,NA
"189142",1957949066,7795212,67831.834,-146.286503,66.5737,127.4,213.713472,66.573708,143.59,-0.52,-0.26,-0.04,0.22,0.52,1.6,3.58,4.59,5.41,6.61,7.95,8.96,9.89,10.75,11.76,12.65,13.51,14.48,14.71,14.89,15.15,15.49,16.2,131.8,5.14,8659.87,0.66,1,1,1,1958686304,36245595,70657.9317,-146.286511,66.573694,127.85,213.713498,66.573693,136.76,213.713503,66.573692,142.38,-1.01,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,4.08,8.57,9.32,10.22,12.32,13.51,14.52,287.44,2.592,12625.52,0.154,0.966,1,1,1,0.757172284871335,0.449999999999989,-0.49,-0.45,-0.52,-0.78,-0.93,-2.01,-3.84,-4.85,-5.52,-6.72,-7.91,-8.92,-9.7,-10.41,-11.42,-12.01,-9.43,-5.91,-5.39,-4.67,-2.83,-1.98,-1.68,TRUE,TRUE,NA
"189156",1957949066,7795226,67831.837,-146.285761,66.573571,127.28,213.714226,66.573575,134.89,-0.3,0.22,0.97,1.75,2.28,2.65,2.98,3.28,3.58,3.84,4.1,4.37,4.63,4.89,5.15,5.41,5.75,6.23,6.38,6.53,6.72,6.98,7.61,131.03,5.366,8664.65,0.443,1,1,1,1958686304,36245603,70657.9337,-146.285754,66.573579,127.56,213.714249,66.573579,131.42,213.71425,66.573579,132.24,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.97,3.07,3.82,4.68,287.26,2.429,12624.03,0.145,0.967,1,1,1,0.944308242423579,0.280000000000001,-0.67,-1.04,-1.64,-2.27,-2.8,-3.02,-3.35,-3.5,-3.8,-4.06,-4.17,-4.44,-4.56,-4.82,-4.93,-5.19,-5.38,-5.71,-5.71,-5.56,-3.65,-3.16,-2.93,TRUE,TRUE,NA
"189372",1957949066,7795442,67831.891,-146.285709,66.573744,127.2,213.714281,66.573748,133.73,-0.67,-0.37,-0.11,0.15,0.41,0.75,1.08,1.38,1.68,1.94,2.16,2.43,2.65,2.87,3.13,3.43,3.84,4.44,4.63,4.85,5.19,5.63,6.53,130.35,5.296,8664.05,0.386,1,1,1,1958686304,36245191,70657.83069,-146.285729,66.573746,127.58,213.714271,66.573746,127.58,213.714272,66.573746,129.27,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.68,286.71,2.484,12624.78,0.174,0.956,1,1,1,0.914883223648097,0.379999999999995,-0.27,-0.42,-0.53,-0.79,-0.9,-1.24,-1.42,-1.72,-1.87,-2.13,-2.35,-2.47,-2.69,-2.76,-3.02,-3.17,-3.58,-4.03,-4.22,-4.29,-4.63,-4.92,-4.85,TRUE,TRUE,NA
"189415",1957949066,7795485,67831.902,-146.28809,66.57442,127.2,213.711882,66.57443,148.76,0.64,2.62,3.7,4.48,5.27,7.14,8.44,9.19,9.94,10.61,11.06,11.51,12.07,12.96,14.08,15.62,16.74,18.87,19.2,19.5,19.88,20.4,21.56,131.4,4.443,8651.24,0.672,1,1,1,1958686304,36245224,70657.83894,-146.288095,66.574414,127.4,213.711905,66.574414,127.4,213.711907,66.574414,129.42,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.9,1.05,2.02,290.39,3.039,12631.18,0.131,0.967,1,1,1,0.704659021533048,0.200000000000003,-1.54,-3.37,-4.3,-5.08,-5.72,-7.59,-8.74,-9.49,-10.09,-10.76,-11.06,-11.51,-12.07,-12.81,-13.93,-15.32,-16.29,-18.27,-18.6,-18.75,-18.98,-19.35,-19.54,TRUE,TRUE,NA
"189448",1957949066,7795518,67831.91,-146.289715,66.574969,126.74,213.71028,66.574971,131.64,-0.97,-0.71,-0.56,-0.41,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.41,0.56,0.79,1.27,1.87,2.32,2.77,3.33,3.48,3.63,3.85,4.19,4.9,131.66,3.817,8646.49,0.318,1,1,1,1958686304,36245247,70657.84469,-146.289696,66.574972,127.17,213.710307,66.574972,129.94,213.710308,66.574971,131.02,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,1.76,2.21,2.51,2.81,2.96,3.85,293.03,3.44,12636.54,0.244,0.969,1,1,1,0.906812674726046,0.430000000000007,0.03,-0.0800000000000001,-0.08,-0.23,-0.19,-0.15,-0.27,-0.38,-0.34,-0.45,-0.45,-0.6,-0.68,-1.16,-1.61,-2.06,-2.36,-1.57,-1.27,-1.12,-1.04,-1.23,-1.05,TRUE,TRUE,NA
"189450",1957949066,7795520,67831.911,-146.289566,66.57504,126.91,213.71042,66.575045,139.13,-0.82,-0.56,-0.37,-0.22,-0.11,0.04,0.19,0.34,0.56,0.9,1.87,2.69,3.4,4.15,4.9,5.57,6.43,8.82,9.31,9.87,10.47,11.22,12.23,130.64,3.816,8645.89,0.488,1,1,1,1958686304,36245246,70657.84444,-146.289579,66.575037,127.16,213.710421,66.575037,127.16,213.710436,66.575034,139.76,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,1.46,5.65,9.99,11.63,12.61,293.68,3.431,12635.8,0.103,0.958,1,1,1,0.666661465652553,0.25,-0.12,-0.23,-0.27,-0.27,-0.38,-0.38,-0.53,-0.53,-0.75,-1.09,-1.91,-2.73,-3.29,-4.04,-4.64,-5.16,-5.87,-7.81,-7.85,-4.22,-0.48,0.41,0.379999999999999,TRUE,TRUE,NA
"189584",1957949066,7795654,67831.944,-146.296279,66.577234,122.95,213.70372,66.577234,123.88,-0.94,-0.79,-0.64,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.19,0.3,0.37,0.49,0.64,0.67,0.71,0.75,0.82,0.94,134.35,1.261,8632.51,0.156,2,2,2,1958686304,36244162,70657.57344,-146.296289,66.577237,122.88,213.703711,66.577237,122.88,213.703714,66.577236,124.64,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.63,0.63,1.75,295.78,5.164,12670.24,0.087,0.978,1,1,1,0.555523516033073,-0.0700000000000074,-0.0700000000000001,-0.07,-0.07,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.18,-0.11,-0.15,-0.11,-0.18,-0.15,-0.15,-0.18,-0.22,-0.12,-0.19,0.81,FALSE,FALSE,NA
"189604",1957949066,7795674,67831.949,-146.29738,66.577547,122.95,213.70262,66.577547,123.89,-0.97,-0.79,-0.67,-0.56,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.75,0.82,0.94,138.62,0.87,8631.32,0.157,2,2,2,1958686304,36244147,70657.56969,-146.297366,66.577544,122.92,213.702634,66.577544,122.92,213.702638,66.577544,124.56,-1.04,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.45,0.6,0.6,0.75,1.64,296.22,5.425,12674.1,0.143,0.947,1,1,1,0.705334780815889,-0.0300000000000011,-0.0700000000000001,0.04,-0.08,-0.0399999999999999,0,-0.08,0,-0.08,0,-0.08,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.19,-0.19,-0.22,-0.11,-0.15,-0.07,0.7,FALSE,FALSE,NA
"189606",1957949066,7795676,67831.95,-146.297231,66.577617,122.96,213.702769,66.577617,124.01,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.79,0.9,1.05,134.16,0.862,8632.37,0.797,2,2,2,1958686304,36244146,70657.56944,-146.297241,66.577613,122.87,213.702759,66.577613,122.87,213.702762,66.577613,124.32,-1.04,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.6,0.6,0.6,0.75,1.45,296.67,5.419,12674.85,0.098,0.834,1,1,1,0.628954067598663,-0.0899999999999892,-0.0700000000000001,-0.11,-0.11,-0.08,0,-0.11,-0.04,-0.11,-0.15,-0.08,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.19,-0.19,-0.11,-0.15,-0.19,-0.15,0.4,FALSE,FALSE,NA
"190157",1957949066,7796282,67832.101,-146.292523,66.576253,126.23,213.707467,66.576257,139.86,-0.3,0.04,0.41,2.06,4.87,6.48,7.26,7.86,8.35,8.72,9.06,9.36,9.66,9.96,10.29,10.74,11.31,11.98,12.17,12.35,12.58,12.88,13.63,131.5,2.577,8636.36,0.449,1,1,1,1958686304,36244212,70657.58594,-146.292506,66.576249,126.07,213.707509,66.576246,135.41,213.707514,66.576245,139.04,-0.71,-0.56,-0.26,-0.11,0.04,0.34,0.49,1.08,3.18,4.67,5.87,6.91,7.66,8.26,8.86,9.45,10.05,10.8,11.1,11.25,11.55,12,12.97,294.37,4.268,12650.25,0.444,0.975,1,1,1,0.876089125519929,-0.160000000000011,-0.41,-0.6,-0.67,-2.17,-4.83,-6.14,-6.77,-6.78,-5.17,-4.05,-3.19,-2.45,-2,-1.7,-1.43,-1.29,-1.26,-1.18,-1.07,-1.1,-1.03,-0.880000000000001,-0.66,TRUE,TRUE,NA
"190177",1957949066,7796302,67832.106,-146.291568,66.575873,126.82,213.708425,66.575875,135.47,-0.94,-0.71,-0.52,-0.41,-0.3,-0.19,-0.07,0,0.11,0.22,0.34,0.49,0.67,1.05,2.62,3.56,4.38,5.84,6.21,6.59,6.96,7.48,8.64,132.06,2.974,8639.19,0.342,1,1,1,1958686304,36244228,70657.58994,-146.291556,66.575873,127.3,213.708454,66.575871,134.1,213.708458,66.575871,136.34,-0.93,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.86,2.21,3.25,4.3,5.64,6.69,6.99,7.14,7.44,7.89,9.05,293.08,4.017,12645.48,0.559,0.976,1,1,1,0.532336179599434,0.480000000000004,0.0099999999999999,-0.0800000000000001,-0.12,-0.08,-0.04,0,-0.12,-0.04,-0.15,-0.11,-0.08,-0.08,0.19,1.16,0.63,0.74,1.26,0.850000000000001,0.78,0.55,0.48,0.409999999999999,0.41,TRUE,TRUE,NA
"190199",1957949066,7796324,67832.112,-146.290463,66.575564,126.54,213.709516,66.575572,147.52,-0.49,-0.22,0.04,0.26,0.6,1.46,2.51,3.52,5.95,11.3,12.98,13.8,14.81,15.79,16.76,17.73,18.41,19.12,19.3,19.53,19.83,20.16,20.99,131.31,3.369,8641.57,0.603,1,1,1,1958686304,36244243,70657.59369,-146.290464,66.575563,127.09,213.709536,66.575563,127.09,213.709538,66.575563,128.85,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.75,1.76,292.26,3.755,12641.01,0.087,0.966,1,1,1,0.1199754123465,0.549999999999997,-0.56,-0.53,-0.79,-0.86,-1.05,-1.91,-2.81,-3.82,-6.1,-11.45,-13.13,-13.8,-14.81,-15.79,-16.61,-17.58,-18.11,-18.67,-18.85,-19.08,-19.23,-19.41,-19.23,TRUE,TRUE,NA
"190266",1957949066,7796391,67832.129,-146.287218,66.574365,127.31,213.712756,66.574374,146.21,0.15,1.12,2.02,2.69,3.21,3.66,4.03,4.52,5.19,7.17,9.19,10.53,11.58,12.47,13.86,14.68,15.46,16.58,16.92,17.29,17.67,18.11,18.9,131.92,4.67,8654.97,0.587,1,1,1,1958686304,36245213,70657.83619,-146.287217,66.574368,127.58,213.712783,66.574368,127.58,213.712785,66.574368,129.45,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.64,0.79,0.94,1.87,291.13,2.867,12629.4,0.088,0.962,1,1,1,0.337347383125354,0.269999999999996,-1.16,-1.98,-2.73,-3.25,-3.77,-4.07,-4.44,-4.78,-5.45,-7.28,-9.3,-10.64,-11.54,-12.43,-13.67,-14.49,-15.12,-16.09,-16.28,-16.65,-16.88,-17.17,-17.03,TRUE,TRUE,NA
