"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"159737",1957949237,28390808,72980.774,-146.294527,66.577578,128.28,213.705489,66.577569,145.78,-0.79,-0.6,-0.41,-0.26,-0.15,-0.04,0.07,0.19,0.34,0.52,0.82,2.5,5.05,7.59,9.68,11.03,12.08,13.8,14.28,14.77,15.4,16.23,17.5,322.58,3.909,8645.3,0.598,1,1,1,1958686304,36242887,70657.25469,-146.294511,66.577574,128.54,213.705489,66.577574,128.54,213.705492,66.577574,130.26,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.63,0.63,1.72,295.43,4.976,12659.62,0.145,0.963,1,1,1,0.838175830538912,0.259999999999991,-0.22,-0.26,-0.3,-0.3,-0.41,-0.37,-0.48,-0.45,-0.6,-0.63,-0.93,-2.61,-5.01,-7.55,-9.49,-10.84,-11.74,-13.31,-13.79,-14.28,-14.77,-15.6,-15.78,TRUE,TRUE,NA
"159762",1957949237,28390833,72980.78,-146.295793,66.577935,128.07,213.704223,66.577928,142.12,-0.78,-0.56,-0.37,-0.26,-0.11,0,0.15,0.26,0.45,0.67,1.2,2.91,4.11,5.12,6.09,7.14,9.34,11.36,11.77,12.29,12.78,13.23,14.05,320.87,4.348,8650.66,0.476,1,1,1,1958686304,36242869,70657.25019,-146.2958,66.577939,128.4,213.70422,66.577935,139.3,213.704224,66.577934,141.39,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.6,1.79,4.18,9.25,10.15,10.75,11.49,12.09,12.99,295.98,5.288,12666.62,0.157,0.963,1,1,1,0.54335115964152,0.330000000000013,-0.12,-0.19,-0.23,-0.19,-0.34,-0.3,-0.45,-0.41,-0.6,-0.67,-1.2,-2.76,-3.81,-4.82,-5.49,-5.35,-5.16,-2.11,-1.62,-1.54,-1.29,-1.14,-1.06,TRUE,TRUE,NA
"159782",1957949237,28390853,72980.785,-146.296764,66.578314,128.37,213.703257,66.578304,146.3,-0.71,-0.52,-0.34,-0.22,-0.07,0.04,0.19,0.34,0.52,0.86,4.41,6.72,10.31,12.1,13.41,14.6,15.42,16.21,16.39,16.58,16.84,17.22,17.93,320.38,4.746,8654.68,0.625,1,1,1,1958686304,36242853,70657.24619,-146.296764,66.578322,128.76,213.703236,66.578322,128.76,213.70324,66.578321,130.55,-1.12,-0.82,-0.67,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.79,296.85,5.546,12671.68,0.143,0.967,1,1,1,0.891780249064097,0.389999999999986,-0.41,-0.3,-0.33,-0.45,-0.45,-0.56,-0.56,-0.71,-0.74,-1.08,-4.48,-6.79,-10.24,-12.03,-13.19,-14.38,-15.05,-15.69,-15.87,-16.06,-16.17,-16.4,-16.14,TRUE,TRUE,NA
"159802",1957949237,28390873,72980.79,-146.297732,66.578695,128.9,213.70229,66.578685,145.73,-0.6,-0.37,-0.15,0.04,0.22,0.49,1.12,3.51,4.89,6.12,7.54,8.81,10,11.12,12.17,12.99,13.85,15,15.23,15.49,15.75,16.12,16.83,319.98,5.144,8659.45,0.608,1,1,1,1958686304,36242837,70657.24219,-146.297718,66.5787,129.26,213.702314,66.578693,144.92,213.702315,66.578693,145.7,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,9.02,13.2,14.84,15.29,15.73,16.44,297.64,5.803,12676.75,0.124,0.964,1,1,1,0.834433593338363,0.359999999999985,-0.37,-0.45,-0.52,-0.56,-0.74,-0.86,-1.49,-3.73,-5.11,-6.19,-7.61,-8.74,-9.93,-10.9,-11.95,-12.62,-13.33,-5.98,-2.03,-0.65,-0.460000000000001,-0.390000000000001,-0.389999999999997,TRUE,TRUE,NA
"160107",1957949237,28391178,72980.866,-146.292266,66.576539,127.35,213.707744,66.576533,143.44,-0.56,-0.3,-0.04,0.19,0.49,0.82,1.35,3.14,5.46,6.85,7.52,8.12,8.68,9.39,10.37,11.53,12.87,14.07,14.33,14.6,14.9,15.27,16.09,325.33,2.917,8637.4,0.494,1,1,1,1958686304,36244014,70657.53644,-146.292282,66.576539,127.45,213.707718,66.576539,127.45,213.707721,66.576539,129.32,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.87,295.7,4.299,12648.9,0.088,0.969,1,1,1,0.709762529853835,0.100000000000009,-0.41,-0.52,-0.63,-0.86,-1.01,-1.19,-1.72,-3.36,-5.68,-7.07,-7.59,-8.19,-8.61,-9.32,-10.15,-11.31,-12.5,-13.55,-13.81,-14.08,-14.23,-14.45,-14.22,TRUE,TRUE,NA
"160878",1957949237,28391949,72981.059,-146.292365,66.576315,127.2,213.707642,66.576311,138.36,-0.9,-0.64,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,0.67,1.12,3.03,5.65,6.62,7.26,7.86,8.8,9.62,9.81,9.99,10.18,10.48,11.15,326.2,2.846,8637.41,0.43,1,1,1,1958686304,36244211,70657.58569,-146.29238,66.576318,127.13,213.707635,66.576315,136.47,213.707639,66.576314,139.5,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,0.9,7.47,9.42,9.87,10.16,10.61,11.36,12.37,294.93,4.26,12648.91,0.141,0.979,1,1,1,0.74471695848721,-0.0700000000000074,-0.15,-0.26,-0.3,-0.3,-0.3,-0.45,-0.45,-0.45,-0.6,-0.67,-1.12,-2.88,-5.35,-6.17,-6.66,-6.96,-1.33,-0.199999999999999,0.0599999999999987,0.17,0.43,0.879999999999999,1.22,TRUE,TRUE,NA
"160910",1957949237,28391981,72981.067,-146.293927,66.57689,126.06,213.706083,66.576885,138.18,-0.56,-0.15,0.19,0.6,1.57,2.77,3.59,4.23,4.75,5.24,5.65,6.06,6.51,6.96,7.41,7.89,8.38,9.05,9.28,9.54,9.91,10.47,12.12,323.91,3.46,8644.27,0.504,1,1,1,1958686304,36244036,70657.54194,-146.293927,66.576898,126.09,213.706086,66.576895,133.67,213.706092,66.576894,137.63,-0.75,-0.45,-0.3,-0.15,0,0.15,0.3,0.6,1.49,2.99,4.03,4.78,5.68,6.42,7.17,7.77,8.37,9.11,9.41,9.56,9.86,10.46,11.54,296.01,4.672,12657.26,0.499,0.976,1,1,1,0.891780172375829,0.0300000000000011,-0.19,-0.3,-0.49,-0.75,-1.57,-2.62,-3.29,-3.63,-3.26,-2.25,-1.62,-1.28,-0.83,-0.54,-0.24,-0.12,-0.0100000000000016,0.0599999999999987,0.130000000000001,0.0200000000000014,-0.0500000000000007,-0.00999999999999979,-0.58,TRUE,TRUE,NA
"160930",1957949237,28392001,72981.072,-146.294889,66.577273,127.43,213.705118,66.577269,135.43,-1.08,-0.86,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.6,0.86,2.65,3.36,4.11,5.05,6.39,8,323.05,3.857,8646.8,0.131,1,1,1,1958686304,36244050,70657.54544,-146.294878,66.577266,127.69,213.705151,66.57726,144.6,213.705154,66.57726,145.8,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.6,4.78,7.02,8.51,12.1,14.19,16.43,16.58,16.88,17.02,17.32,18.11,297.03,4.925,12659.92,0.67,0.961,1,1,1,0.920311181409661,0.259999999999991,0.18,0.11,0.0700000000000001,0.11,0.15,0.19,0.11,0.19,0.22,0.15,0.23,0.45,4.52,6.68,8.06,11.5,13.33,13.78,13.22,12.77,11.97,10.93,10.11,TRUE,TRUE,NA
"160977",1957949237,28392048,72981.084,-146.297254,66.577947,127.16,213.702759,66.577941,138.25,-0.52,-0.26,-0.07,0.15,0.37,0.75,1.83,2.91,3.81,4.67,5.6,6.46,7.28,7.96,8.52,9,9.49,9.93,10.05,10.2,10.35,10.57,11.09,320.03,4.681,8654.83,0.54,1,1,1,1958686304,36244083,70657.55369,-146.297273,66.577949,127.36,213.702727,66.577949,127.36,213.702731,66.577948,129.41,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.63,0.63,0.78,0.93,1.08,2.05,298.04,5.506,12672.44,0.141,0.967,1,1,1,0.871784388125089,0.200000000000003,-0.49,-0.6,-0.64,-0.71,-0.93,-1.16,-2.24,-3.17,-4.07,-4.78,-5.71,-6.42,-7.24,-7.77,-8.33,-8.66,-9.15,-9.3,-9.42,-9.42,-9.42,-9.49,-9.04,TRUE,TRUE,NA
"160997",1957949237,28392068,72981.089,-146.298222,66.578327,127.79,213.701799,66.578317,144.29,-0.75,-0.52,-0.37,-0.22,-0.07,0.04,0.19,0.34,0.52,0.82,2.16,3.73,5.26,6.94,8.73,9.89,11.05,12.32,12.69,13.21,14.26,15.3,16.5,319.66,5.079,8659.15,0.535,1,1,1,1958686304,36244097,70657.55719,-146.298237,66.578323,128.02,213.701763,66.578323,128.02,213.701766,66.578322,129.84,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.48,0.48,0.63,0.63,0.78,1.83,298.83,5.764,12676.91,0.116,0.958,1,1,1,0.800945988081235,0.230000000000004,-0.26,-0.34,-0.34,-0.34,-0.49,-0.45,-0.6,-0.6,-0.78,-0.93,-2.27,-3.84,-5.22,-6.9,-8.54,-9.7,-10.71,-11.84,-12.21,-12.58,-13.63,-14.52,-14.67,TRUE,TRUE,NA
"161179",1957949237,28392250,72981.134,-146.299017,66.578445,128.22,213.701005,66.578436,143.71,-0.75,-0.52,-0.34,-0.19,-0.04,0.07,0.26,0.41,0.67,1.57,3.43,5.07,6.42,7.57,8.69,10.63,12.05,13.54,13.81,14.07,14.37,14.74,15.48,318.77,5.305,8662.43,0.576,1,1,1,1958686304,36244107,70657.55969,-146.29901,66.578442,128.38,213.70099,66.578442,128.38,213.700993,66.578441,130.17,-1.04,-0.89,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.6,0.75,0.89,1.79,298.64,5.927,12680.78,0.143,0.945,1,1,1,0.456337209098525,0.159999999999997,-0.29,-0.37,-0.41,-0.41,-0.41,-0.52,-0.56,-0.71,-0.82,-1.72,-3.58,-5.07,-6.42,-7.42,-8.54,-10.33,-11.6,-12.94,-13.21,-13.47,-13.62,-13.85,-13.69,TRUE,TRUE,NA
"161201",1957949237,28392272,72981.14,-146.298059,66.578063,126.88,213.701958,66.578055,140.36,-0.63,-0.41,-0.22,-0.07,0.07,0.22,0.41,0.71,1.68,3.06,4.44,5.45,6.31,7.21,8.18,9,9.67,10.49,10.72,11.05,11.5,12.17,13.48,319.12,4.908,8657.82,0.533,1,1,1,1958686304,36244093,70657.55619,-146.298044,66.578059,127.26,213.701978,66.578054,138.49,213.701983,66.578053,140.8,-0.6,-0.3,-0.15,0,0.15,0.45,1.79,3.73,4.77,5.52,6.26,7.01,7.76,8.5,9.1,9.84,10.59,11.49,11.78,11.93,12.23,12.68,13.54,297.82,5.667,12675.27,0.49,0.974,1,1,1,0.800951856619583,0.38000000000001,0.03,0.11,0.07,0.07,0.08,0.23,1.38,3.02,3.09,2.46,1.82,1.56,1.45,1.29,0.92,0.84,0.92,1,1.06,0.879999999999999,0.73,0.51,0.0599999999999987,TRUE,TRUE,NA
"161221",1957949237,28392292,72981.145,-146.296946,66.577753,126.98,213.703074,66.577743,145.21,-0.93,-0.71,-0.52,-0.41,-0.26,-0.15,-0.07,0.04,0.15,0.26,0.41,0.6,0.9,2.91,5.68,8.82,13.6,15.54,15.95,16.32,16.74,17.22,18.23,320.4,4.524,8653.95,0.188,1,1,1,1958686304,36244078,70657.55244,-146.296963,66.577757,127.22,213.703037,66.577757,127.22,213.70304,66.577756,128.94,-1.53,-1.23,-1.08,-0.93,-0.78,-0.63,-0.63,-0.48,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.56,0.56,0.71,0.86,1.72,297.43,5.406,12670.66,0.101,0.95,1,1,1,0.876049747063802,0.239999999999995,-0.6,-0.52,-0.56,-0.52,-0.52,-0.48,-0.56,-0.52,-0.49,-0.6,-0.6,-0.79,-0.94,-2.95,-5.57,-8.56,-13.34,-15.13,-15.39,-15.76,-16.03,-16.36,-16.51,TRUE,TRUE,NA
"161255",1957949237,28392326,72981.153,-146.295398,66.577178,122.99,213.704605,66.577177,125.19,-0.9,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.41,0.56,0.71,1.05,1.16,1.35,1.57,1.83,2.21,321.68,3.907,8650.24,0.216,1,1,1,1958686304,36244169,70657.57519,-146.295398,66.577183,123.09,213.704602,66.577183,123.09,213.704605,66.577183,124.88,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.63,0.63,0.78,0.93,1.08,1.79,296.42,4.993,12665.76,0.088,0.916,1,1,1,0.557362602755438,0.100000000000009,-0.11,-0.11,-0.11,-0.0700000000000001,-0.15,-0.11,-0.19,-0.11,-0.19,-0.11,-0.18,-0.11,-0.18,-0.15,-0.22,-0.22,-0.37,-0.42,-0.53,-0.57,-0.64,-0.75,-0.42,TRUE,TRUE,NA
"161310",1957949237,28392381,72981.167,-146.292834,66.576247,125.26,213.707171,66.576244,133.19,-0.22,0.56,1.2,1.65,1.98,2.25,2.47,2.69,2.92,3.11,3.26,3.44,3.63,3.82,3.97,4.19,4.42,4.79,4.9,5.02,5.24,5.69,7.93,325.17,2.909,8641,0.325,1,1,1,1958686304,36244210,70657.58544,-146.29284,66.576248,125.37,213.707166,66.576246,129.1,213.707171,66.576246,132.28,-0.6,-0.3,0,0.45,0.9,1.2,1.49,1.79,2.24,2.54,2.84,3.14,3.44,3.74,4.04,4.33,4.63,5.08,5.08,5.23,5.38,5.68,6.91,293.99,4.329,12652.5,0.472,0.98,1,1,1,0.288564434448503,0.109999999999999,-0.38,-0.86,-1.2,-1.2,-1.08,-1.05,-0.98,-0.9,-0.68,-0.57,-0.42,-0.3,-0.19,-0.0799999999999996,0.0699999999999998,0.14,0.21,0.29,0.18,0.210000000000001,0.14,-0.0100000000000007,-1.02,TRUE,TRUE,NA
"162060",1957949237,28393131,72981.355,-146.292163,66.575768,125.03,213.707841,66.575766,131.84,-0.94,-0.52,-0.26,-0.04,0.22,0.49,0.86,1.2,1.5,1.76,1.98,2.21,2.43,2.66,2.92,3.22,3.63,4.19,4.34,4.53,4.83,5.32,6.81,327.8,2.555,8638.17,0.367,1,1,1,1958686304,36245282,70657.85344,-146.292171,66.575774,124.18,213.707833,66.575773,127.24,213.707839,66.575772,130.94,-0.93,-0.64,-0.49,-0.19,0.11,0.26,0.56,0.86,1.16,1.46,1.91,2.21,2.5,2.8,3.1,3.4,3.7,4.45,4.75,5.05,5.35,5.79,6.77,295.68,4.055,12648.48,0.523,0.971,1,1,1,0.757158409680223,-0.849999999999994,0.0099999999999999,-0.12,-0.23,-0.15,-0.11,-0.23,-0.3,-0.34,-0.34,-0.3,-0.0700000000000001,0,0.0699999999999998,0.14,0.18,0.18,0.0700000000000003,0.26,0.41,0.52,0.52,0.47,-0.04,TRUE,TRUE,NA
"162136",1957949237,28393207,72981.374,-146.295864,66.577117,123,213.704137,66.577117,124.12,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.82,0.93,1.12,322.44,4.001,8650.54,0.134,1,1,1,1958686304,36244168,70657.57494,-146.295857,66.577113,122.89,213.704143,66.577113,122.89,213.704146,66.577112,124.57,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.68,295.59,5.059,12667.1,0.072,0.955,1,1,1,0.543356990352457,-0.109999999999999,-0.12,-0.15,-0.11,-0.08,-0.04,-0.11,-0.04,-0.11,-0.19,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.34,-0.22,-0.33,0.56,TRUE,TRUE,NA
"162161",1957949237,28393232,72981.38,-146.297127,66.577474,122.97,213.702874,66.577474,124.17,-0.93,-0.78,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.75,0.78,0.86,0.97,1.2,320.78,4.439,8655.9,0.116,1,1,1,1958686304,36244150,70657.57044,-146.297148,66.577477,122.92,213.702852,66.577477,122.92,213.702855,66.577477,124.56,-1.08,-0.78,-0.78,-0.63,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.64,296.12,5.371,12673.96,0.143,0.939,1,1,1,0.989737148136755,-0.0499999999999972,-0.15,0,-0.14,-0.11,-0.04,-0.15,-0.08,-0.15,-0.08,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.34,-0.22,-0.3,-0.26,0.44,TRUE,TRUE,NA
"162181",1957949237,28393252,72981.385,-146.298094,66.577855,123.02,213.701908,66.577854,124.25,-0.97,-0.78,-0.63,-0.52,-0.45,-0.37,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.71,0.75,0.78,0.86,0.97,1.23,320.33,4.836,8660.37,0.16,1,1,1,1958686304,36244134,70657.56644,-146.2981,66.577855,122.83,213.7019,66.577855,122.83,213.701903,66.577854,124.29,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.6,0.75,0.9,1.45,296.96,5.626,12678.72,0.061,0.853,1,1,1,0.266146799576345,-0.189999999999998,0.07,0.03,0.03,-0.08,0,-0.08,-0.04,-0.11,0,-0.08,-0.15,-0.07,-0.15,-0.07,-0.15,-0.11,-0.07,-0.11,-0.15,-0.18,-0.11,-0.07,0.22,TRUE,TRUE,NA
"162183",1957949237,28393254,72981.385,-146.298243,66.577784,122.93,213.701759,66.577784,123.97,-0.93,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.71,0.78,0.82,0.9,1.05,319.54,4.825,8659.62,0.116,1,1,1,1958686304,36244135,70657.56669,-146.298225,66.577786,122.9,213.701775,66.577786,122.9,213.701778,66.577785,124.54,-1.04,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.45,0.6,0.6,0.75,1.64,296.53,5.633,12678.42,0.154,0.942,1,1,1,0.828984406235569,-0.0300000000000011,-0.11,-0.15,-0.15,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.07,-0.15,-0.07,-0.19,-0.11,-0.22,-0.22,-0.26,-0.18,-0.22,-0.15,0.59,TRUE,TRUE,NA
"162444",1957949237,28393515,72981.451,-146.296724,66.577071,123,213.703277,66.57707,124.27,-0.93,-0.78,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.71,0.75,0.78,0.86,0.97,1.27,320.27,4.147,8651.88,0.116,1,1,1,1958686304,36245345,70657.86919,-146.296736,66.577067,122.93,213.703264,66.577067,122.93,213.703267,66.577066,124.68,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.63,0.63,1.75,297.99,5.16,12669.04,0.076,0.968,1,1,1,0.694386325713976,-0.0699999999999932,-0.08,-0.08,-0.07,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.22,-0.26,-0.29,-0.23,-0.34,0.48,TRUE,TRUE,NA
"162509",1957949237,28393580,72981.467,-146.293396,66.576015,122.98,213.706604,66.576014,124.02,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.67,0.71,0.75,0.82,0.9,1.05,325.51,2.936,8640.7,0.114,1,1,1,1958686304,36245298,70657.85744,-146.293392,66.576016,122.89,213.706608,66.576016,122.89,213.70661,66.576015,124.46,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.57,295.78,4.327,12653.7,0.116,0.932,1,1,1,0.20955338945765,-0.0900000000000034,-0.11,-0.15,-0.15,-0.08,-0.04,-0.11,-0.04,-0.11,-0.19,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.22,-0.26,-0.3,-0.22,-0.3,0.52,TRUE,TRUE,NA
"162529",1957949237,28393600,72981.472,-146.292291,66.575705,123.01,213.70771,66.575704,124.13,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.52,0.67,0.71,0.75,0.82,0.9,1.12,328.69,2.568,8638.47,0.087,1,1,1,1958686304,36245283,70657.85369,-146.292304,66.575701,123.14,213.707696,66.575701,123.14,213.707698,66.575701,124.79,-1.05,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.75,1.64,295.05,4.064,12649.38,0.145,0.943,1,1,1,0.728973594228182,0.129999999999995,-0.0800000000000001,0.04,0.04,-0.08,0,-0.11,-0.04,-0.11,-0.04,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.22,-0.22,-0.26,-0.3,-0.22,-0.15,0.52,TRUE,TRUE,NA
"162531",1957949237,28393602,72981.472,-146.292439,66.575634,123,213.707561,66.575634,124.12,-0.94,-0.79,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,327.25,2.547,8637.42,0.116,1,1,1,1958686304,36245284,70657.85394,-146.292428,66.575632,123.32,213.707572,66.575632,123.32,213.707574,66.575632,124.89,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.57,294.46,4.072,12649.53,0.105,0.938,1,1,1,0.536496507769137,0.319999999999993,-0.11,-0.11,-0.11,-0.08,-0.19,-0.11,-0.19,-0.11,-0.19,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.34,-0.22,-0.34,0.45,TRUE,TRUE,NA
"163280",1957949237,28394351,72981.66,-146.293699,66.575857,122.96,213.706302,66.575856,124.01,-0.94,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,325.94,2.939,8641,0.145,1,1,1,1958686304,36245492,70657.90595,-146.293704,66.575858,122.89,213.706296,66.575858,122.89,213.706299,66.575857,124.43,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.6,0.6,0.75,1.53,295.16,4.341,12654.45,0.116,0.909,1,1,1,0.248242633160691,-0.0699999999999932,-0.11,-0.15,-0.15,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.15,-0.22,-0.15,0.48,TRUE,TRUE,NA
"163312",1957949237,28394383,72981.668,-146.295247,66.576434,122.98,213.704754,66.576433,124.03,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.26,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.67,0.71,0.75,0.82,0.9,1.05,323.81,3.552,8646.22,0.145,1,1,1,1958686304,36245323,70657.86369,-146.295254,66.576432,122.81,213.704746,66.576432,122.81,213.704748,66.576432,124.38,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.52,0.52,0.67,1.57,296.19,4.752,12661.44,0.116,0.938,1,1,1,0.382267765645026,-0.170000000000002,0,-0.0299999999999999,-0.03,0,-0.07,0,-0.11,0,-0.07,-0.15,-0.07,-0.14,-0.08,-0.15,-0.23,-0.15,-0.12,-0.3,-0.19,-0.23,-0.3,-0.23,0.52,TRUE,TRUE,NA
